title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
Holy Mountain Treks,5.0,19,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
Himalayan connection,5.0,5,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Om Singing Bowls & Healing hub,5.0,18,['Lessons & Workshops'],False,False,False,False,False,False,False,True,False
High Five Adventures,4.5,7,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Himalayan Yogi Adventure,5.0,36,"['Hiking & Camping Tours', 'Nature & Wildlife Tours']",False,False,False,True,False,False,False,False,False
Tailored Treks and Expeditions,5.0,8,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Apsana International Treks and Expedition Private Limited,5.0,8,"['Multi-day Tours', 'Bike Tours']",True,False,False,False,False,False,False,False,False
Swami Narayan Travels Pvt Ltd,5.0,7,"['Multi-day Tours', 'Day Trips']",True,False,False,False,False,False,False,False,False
Himalayan Snow Treks and Expedition,5.0,7,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
Travelsmith Nepal,5.0,8,"['City Tours', 'Water Sports']",True,True,False,False,True,False,False,False,False
Adventure Mountain Club,5.0,23,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Bespoken Himalayan Treks,5.0,6,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Bikemandu,4.5,8,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Wanderlust Yoga,5.0,7,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Nepal Glory Treks,5.0,6,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Family Adventure Treks and Expedition - Private Day Tours,5.0,54,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Himalayan Treks,5.0,7,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
Outdoor Compass Trekking Shop,5.0,6,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Om Holidays Tour and Trek Private Limited,5.0,6,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
New Barber Shop,5.0,6,['Spas'],False,False,False,False,False,True,False,False,False
Mission Nepal Holidays - Day Tours,5.0,44,"['Cultural Tours', '4WD, ATV & Off-Road Tours']",False,True,False,False,False,False,False,False,True
Holistic Health Yoga Studio,5.0,7,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Altimate Himalaya,5.0,7,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Himalayan Eco-Culture Treks & Research Expeditions,5.0,6,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Smiling Buddah Trekking & Cultural Tours,5.0,8,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Nepal Yetiraj Treks,5.0,7,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Trail Himalaya,5.0,7,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Asian Mystery Treks - Private Day Tours,5.0,12,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Z Store,5.0,9,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
Golden Gate Holidays Travels & Treks,5.0,12,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Happy Holiday Treks and Expedition,5.0,7,['Air Tours'],False,False,True,False,False,False,False,False,False
Mount Adventure Holidays,5.0,33,"['Multi-day Tours', 'Bike Tours']",True,False,False,False,False,False,False,False,False
Everest Base Camp Helicopter Tour,5.0,6,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
Wellness Organic Club - Spa,4.5,11,['Spas'],False,False,False,False,False,True,False,False,False
Himalaya Kailash Travels & Tours,5.0,6,"['Cultural Tours', 'Helicopter Tours']",False,True,False,False,False,False,False,False,True
Skyline Treks and Expedition Pvt Ltd Day Tours,5.0,116,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Shankarapur Paragliding,5.0,14,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
Hole in the Wall,5.0,7,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
Trek Leader Expeditions - Day Tours,4.5,10,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Adventure Mountain Express,4.5,21,"['Cultural Tours', 'Day Trips']",False,True,False,False,False,False,False,False,True
Helping Hand Handicrafts,4.5,7,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
First Himalayan,5.0,7,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Emerging Nepal Trek - Kathmandu Day Tour,5.0,17,['Private Tours'],False,False,True,False,False,False,False,False,False
Great Nepal Travels - Kirtipur City Sightseeing Tour,5.0,16,['City Tours'],True,True,False,False,True,False,False,False,False
Soulful Nepal Holidays Pvt Ltd,5.0,5,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Tripdeal365,5.0,6,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
Heavenly spa,4.5,7,['Spas'],False,False,False,False,False,True,False,False,False
Namaste Treks And Expeditions Pvt Ltd,5.0,5,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
Himalayan Circuit,5.0,11,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
AY Adventure Treks & Expedition,5.0,8,"['Parasailing & Paragliding', 'Adrenaline & Extreme Tours']",False,False,False,True,False,False,False,False,False
Nepal Inside Out Treks & Tours,5.0,5,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Nepal Glacier Treks & Expedition,5.0,6,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Everest View Treks And Expedition,5.0,5,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Grande Adventures,5.0,5,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Alpine Explore Nepal - Day Tours,5.0,81,"['Helicopter Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Avishek Paudel,5.0,5,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
Mystik Mountains Adventure and Holidays,5.0,5,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Ritual Thanka,5.0,5,"['Speciality & Gift Shops', 'Art Galleries']",True,True,False,False,False,False,False,False,False
Nepal Everest Base Camp Trekking Company PvtLtd,5.0,5,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Ace Transport,5.0,6,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Himaland Adventure - Nepal,5.0,5,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
vnepalcom,5.0,5,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Pilgrims Travel & Tours,5.0,6,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Passages Nepal Pvt Ltd,5.0,11,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
Great Nepal Treks & Expedition Pvt Ltd,5.0,17,"['Historical & Heritage Tours', 'Bike Tours']",True,True,False,False,False,False,False,False,False
GeTS Holidays Nepal,5.0,5,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
Foot and Shadows Private Day Tours,5.0,10,['Private Tours'],False,False,True,False,False,False,False,False,False
Royal Mountain Trekking Nepal Pvt Ltd,5.0,11,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Nepalaya Spa,5.0,6,['Spas'],False,False,False,False,False,True,False,False,False
Real Adventure Nepal - Private Day Tours,4.5,11,['Private Tours'],False,False,True,False,False,False,False,False,False
Well Adventure Tours and Travel,5.0,6,"['Cultural Tours', 'Helicopter Tours']",False,True,False,False,False,False,False,False,True
Kamana Transport Service,5.0,5,"['Bus Services', 'Taxis & Shuttles']",False,False,False,False,False,False,False,False,False
Aspiration Adventure,5.0,4,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
DMT Adventure,5.0,5,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
Bodhi Tours and Treks,5.0,11,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
Hidden Paradise Adventure,5.0,5,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
MyTrip2Nepal,4.0,16,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Treks Himalaya,5.0,66,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
Corporate Travel Private Tours,5.0,6,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
Adventure 14 Peaks,5.0,13,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Inland Expeditions,5.0,4,['Visitor Centers'],False,False,False,False,False,False,False,False,False
Kathmandu Holiday Tours & Travels,5.0,4,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
FlashpackerConnect,5.0,5,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Om Sherpa treks,5.0,4,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Amrita Craft Pvt Ltd,5.0,6,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Vista Adventure Nepal,5.0,11,"['Cultural Tours', 'Walking Tours']",False,True,False,False,False,False,False,False,True
City & Guides,5.0,4,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Asia Buddhist Tours & Treks,5.0,6,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Miracle SPA,5.0,5,['Spas'],False,False,False,False,False,True,False,False,False
Pinnacle Treks and Expedition,5.0,5,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
Nepal Himalayan Sherpa Adventure,5.0,5,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Amazing Authentic Treks,4.5,8,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Lets Go Hiking Nepal Treks,5.0,4,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Mountain Challenger Trek and Expedition,5.0,4,"['Cultural Tours', 'Eco Tours']",False,True,False,False,False,False,False,False,True
Yogi-nomad,5.0,18,['Spas'],False,False,False,False,False,True,False,False,False
Adventure Steps Nepal,5.0,10,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Royal Himalayan Safari,5.0,4,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Himalayan club Tours and Travel,5.0,4,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
Club OMG,4.0,12,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
Sisa Holidays Tours,5.0,4,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Medieval Tours & Travels,5.0,18,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Private Nagarkot Hiking Day Tour,4.5,8,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Touch Kailash Travels & Tours,4.0,16,"['Cultural Tours', 'Helicopter Tours']",False,True,False,False,False,False,False,False,True
Lets Trip Nepal,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Galaxy World Travels,5.0,5,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Superb Catalyst Trekking and Tour PvtLtd,5.0,4,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
De Himalaya,5.0,6,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
Community Homestay Network,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Alliance Treks and Expeditions,4.5,9,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Tibetan Naro Tsalung Yoga & Mindfulness,5.0,4,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Himalayan Trails Trekking & Climbing Pvt Ltd,5.0,36,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Summit Nepal Trekking - Day Tours,5.0,5,"['Bike Tours', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
MyNepalonline,5.0,4,"['Cultural Tours', 'Safaris']",False,True,False,False,False,False,False,False,True
Everest Vacation,4.5,6,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Altitude Himalaya,5.0,4,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
Gallery Himalaya Treks & Expedition,5.0,5,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Zen Adventure Holidays,5.0,4,"['Cultural Tours', 'Climbing Tours']",False,True,False,False,False,False,False,False,True
Hiker Himalaya Treks & Expedition Pvt Ltd,5.0,4,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
Namaste Journeys,5.0,4,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Metro Everest Treks & Expedition,4.5,5,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Plan Nepal Treks & Expedition,5.0,4,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Thamel Travels and Tours,5.0,510,['Archaeology Tours'],True,True,False,True,False,False,False,False,True
The Blue Space Nepal,5.0,4,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Incredible Mountains,5.0,4,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Anu Treks International - Private Day Tours,5.0,26,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
UpHimalayas,5.0,4,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Base Camp Everest trek,5.0,4,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Everest One,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Star World Tours & Travels P Ltd,5.0,4,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Karma Holidays,5.0,4,"['City Tours', 'Sightseeing Tours']",True,True,False,False,True,False,False,False,False
Everest Cooking Class and Meal in a Kathmandu Grill Restaurant & Wine Bar,5.0,4,['Cooking Classes'],False,False,False,False,False,False,True,False,False
Trekking the Himalaya,5.0,5,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
Red Reach Himalaya Trek,5.0,4,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
Nature Knit,4.0,10,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Grade Five Adventures Nepal,5.0,9,"['Historical & Heritage Tours', 'Sightseeing Tours']",True,True,False,False,False,False,False,False,False
Ski Guides Nepal,5.0,9,"['Multi-day Tours', 'Ski & Snow Tours']",True,False,False,False,False,False,False,False,False
Ace Hiking,5.0,4,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
8 Eyes Travel,5.0,4,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Himalayan Wanderer - Private Day Tours,5.0,6,"['Historical & Heritage Tours', 'Private Tours']",True,True,False,False,False,False,False,False,False
Masseur SPA,5.0,3,['Adrenaline & Extreme Tours'],False,False,True,True,False,False,False,False,False
One Tree Stop,5.0,5,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Trip Concern Pvt ltd,5.0,10,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
AmaDablam Adventures,4.5,6,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
Tenjin Eco Trek,5.0,4,"['Climbing Tours', 'Hiking Trails']",False,False,True,True,False,False,False,False,False
Himalaya Caravan Adventure,4.5,7,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
Traveling Spoon,5.0,4,"['Cooking Classes', 'Food Tours']",False,False,False,False,False,False,True,False,False
Rum Doodle,3.5,73,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
Alpha and Omega Yoga Center,5.0,4,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Nepal Dream,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
The Himalayas,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Tranquility Spa,4.0,7,['Spas'],False,False,False,False,False,True,False,False,False
Shona's Alpine,3.5,17,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Himalayan Wild Treks,5.0,4,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Ganesh Himal Trekking & Tours,4.5,45,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
Beat Trekking,5.0,3,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
Navigate Outdoor,5.0,3,"['Multi-day Tours', 'Bike Tours']",True,False,False,False,False,False,False,False,False
Paradise Destination,5.0,3,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
Nepatrek,4.5,6,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Mactrek & Expedition (P) Ltd - Helicopter Day Tours,5.0,5,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
World Highest Trek,5.0,3,"['Multi-day Tours', 'Boat Tours']",True,False,False,False,False,False,False,False,False
Trip To Nepal,4.0,7,"['Cultural Tours', 'Walking Tours']",False,True,False,False,False,False,False,False,True
Beyond Base Camp Treks,5.0,3,"['Walking Tours', 'Climbing Tours']",False,False,False,False,False,False,False,False,False
Tiger Encounter,5.0,3,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
Nepal Treks Tours,5.0,3,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Trek With Ngima,5.0,3,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
Rhododendron Adventure,5.0,3,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
Everest Mountain Bike - Day Tours,5.0,5,['Bike Tours'],False,False,False,True,False,False,False,False,False
Carena Trek & Adventure,5.0,3,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Himalayan Travel Consultant,5.0,3,"['Taxis & Shuttles', 'Walking Tours']",False,False,False,False,False,False,False,False,False
Diana Travels & Tours PVTLTD and Diana Trekking,4.5,6,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Bootprints,5.0,8,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Botanical Treks & Excursion,5.0,3,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Swiss - Nepal Family Trekking & Expedition,5.0,5,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Nepal Motorbike Tour,5.0,3,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Nepal Venture Treks & Expedition Pvt Ltd,5.0,3,"['Safaris', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
Ajay Dahal,5.0,3,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
New Road Travels,5.0,3,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Nepal Everest Himalaya Hiking Pvt Ltd,5.0,3,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
Everest Flight (P) Ltd,4.5,4,"['Helicopter Tours', 'Air Tours']",False,False,True,True,False,False,False,False,False
Himalayan Companion Treks and Expedition PvtLtd,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Sasane Sisterhood Trekking and Travel,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Adventure Blossom Treks and Expedition PvtLtd,5.0,3,"['Safaris', 'Ski & Snow Tours']",False,False,True,True,False,False,False,False,False
Great Everest Trek,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
EliteTreks,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
"Himalayan Spa, Thamel",4.5,21,['Spas'],False,False,False,False,False,True,False,False,False
One Life Adventure Team,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Visit Himalaya Treks,5.0,3,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Goreto Treks,5.0,3,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Danphe Adventure,5.0,13,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Oriental Journeys Tours,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
VSN Tour & Treks Nepal,5.0,8,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Messenger Tours and Travel,5.0,8,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Wild Yeti,5.0,7,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
Tribeni Trek,5.0,4,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Rafting Star,5.0,9,"['River Rafting & Tubing', 'Kayaking & Canoeing']",False,False,False,True,False,False,False,False,False
Mercy Holidays,4.0,6,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Himalayan Excursion Nepal,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Together Nepal Travel & Tours,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Explore Dolpo,5.0,3,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Tealaya,5.0,3,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Yatri Nepal Adventures,5.0,3,"['Historical & Heritage Tours', 'Climbing Tours']",True,True,False,False,False,False,False,False,False
Lovely Nepal Tours & Travels,5.0,4,"['Adrenaline & Extreme Tours', 'Historical & Heritage Tours']",False,False,True,True,False,False,False,False,False
Photo Travel,5.0,3,"['Adrenaline & Extreme Tours', 'Historical & Heritage Tours']",False,False,True,True,False,False,False,False,False
"Asia Vision Treks & Tours, Nepal",5.0,3,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Trek Venture Nepal PvtLtd,5.0,3,"['Safaris', 'Climbing Tours']",False,False,True,True,False,False,False,False,False
Himalayan Flights,4.5,6,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Hi On Life Adventures Pvt Ltd,5.0,30,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Ganga Jamuna Adventure Treks & Expedition,5.0,7,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
Adventure Mountain Guide Team,5.0,4,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
Temples and Mountain Tours,5.0,8,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
AAA Transport,5.0,3,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
Leisure Time Nepal Travels & Tours,5.0,3,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Tranquility Spa - Lazimpat,4.5,64,['Spas'],False,False,False,False,False,True,False,False,False
Himalayan River Operator Nepal - Private Day Tours,5.0,17,['Private Tours'],False,False,True,False,False,False,False,False,False
Himalayan Local Guide,5.0,7,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Rousing Adventure,5.0,4,"['Historical & Heritage Tours', 'Eco Tours']",True,True,False,False,False,False,False,False,False
Ramdung Trek and Expedition - Private Day Tours,5.0,15,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Himalayan Yatri Trekking,5.0,3,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Nature House Treks & Expedition - Day Tour to Shivapuri,5.0,5,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
Himalayan Cooking School,5.0,3,"['Lessons & Workshops', 'Cooking Classes']",False,False,False,False,False,False,False,True,False
Mount Summit Treks,5.0,2,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Sherpa Himalaya Treks & Expedition Pvt Ltd,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Himalayan Aster Treks,5.0,27,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Active Everest Trek & Expeditions,5.0,3,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
Yuai Clinic,4.5,5,['Spas'],False,False,False,False,False,True,False,False,False
Clear Line Travel and Tours,5.0,4,"['Cultural Tours', 'Bike Tours']",False,True,False,False,False,False,False,False,True
Manaslu Expert,5.0,2,"['Safaris', 'Ski & Snow Tours']",False,False,True,True,False,False,False,False,False
Happy Feet Travel,5.0,4,['River Rafting & Tubing'],False,False,False,True,False,False,False,False,False
Cartipur,5.0,12,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
ROBINSON CRUSOE HOLIDAYS,5.0,2,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
Himalayan Glory Travels and Tours - Day Tours Kathmandu,5.0,4,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
Trekking Explore Nepal,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Scenic Mountain Travels & Tours,5.0,4,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
Om Shanti Spa,5.0,2,['Paint & Pottery Studios'],True,True,False,False,False,False,False,False,False
Legend's Khukuri Gallery,5.0,4,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Ayatana Spa,4.0,7,['Spas'],False,False,False,False,False,True,False,False,False
Alpine Exodus,5.0,3,"['River Rafting & Tubing', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
A One Treks,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
Holiday Tours Nepal,5.0,2,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
IN -OUTDOOR Trekking,5.0,2,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
Windhorse Stables,4.5,4,['Horseback Riding Tours'],False,False,False,True,False,False,False,False,False
Nepal Himalayas Trekking,5.0,2,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
Nepal Authentic Treks & Expeditions,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
